,Name,Num Entries,Year,Time,Record Identifier,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW,Speed mph
981,LEE,55,9/13/2023,1800,  , HU,26.8,67.6,90.0,951.0,230.0,230.0,170.0,180.0,140.0,130.0,100.0,120.0,100.0,90.0,80.0,70.0,10.094231007412706
982,LEE,55,9/14/2023, 0000,  , HU,27.6,67.8,90.0,951.0,230.0,230.0,170.0,180.0,140.0,130.0,120.0,130.0,90.0,80.0,80.0,70.0,9.43753228558093
983,LEE,55,9/14/2023, 0600,  , HU,28.5,68.0,85.0,953.0,250.0,250.0,170.0,190.0,140.0,130.0,110.0,120.0,90.0,80.0,70.0,70.0,10.561542741346702
984,LEE,55,9/14/2023,1200,  , HU,29.8,68.2,80.0,955.0,270.0,250.0,170.0,190.0,140.0,130.0,110.0,120.0,80.0,80.0,70.0,70.0,15.104901151749308
985,LEE,55,9/14/2023,1800,  , HU,31.1,68.3,75.0,955.0,270.0,270.0,200.0,210.0,170.0,170.0,120.0,120.0,90.0,80.0,70.0,80.0,15.003263851356051
986,LEE,55,9/15/2023, 0000,  , HU,32.1,67.8,75.0,955.0,270.0,270.0,200.0,210.0,160.0,170.0,110.0,150.0,90.0,80.0,70.0,80.0,12.51638426830356
987,LEE,55,9/15/2023, 0600,  , HU,33.6,67.6,75.0,957.0,280.0,280.0,200.0,220.0,160.0,170.0,110.0,150.0,90.0,80.0,70.0,80.0,17.381535615693497
988,LEE,55,9/15/2023,1200,  , HU,35.1,67.1,75.0,962.0,280.0,280.0,200.0,220.0,160.0,170.0,110.0,150.0,90.0,80.0,70.0,80.0,17.91561403831652
989,LEE,55,9/15/2023,1800,  , HU,37.1,66.7,75.0,962.0,270.0,270.0,240.0,300.0,160.0,170.0,120.0,150.0,90.0,80.0,70.0,100.0,23.33006758661322
990,LEE,55,9/16/2023, 0000,  , HU,38.7,65.9,75.0,963.0,300.0,300.0,250.0,300.0,180.0,180.0,150.0,180.0,90.0,120.0,110.0,100.0,19.80705052462831
991,LEE,55,9/16/2023, 0600,  , EX,40.9,66.0,70.0,965.0,300.0,300.0,250.0,270.0,180.0,180.0,160.0,180.0,0.0,120.0,110.0,0.0,25.34993901069994
992,LEE,55,9/16/2023,1200,  , EX,42.7,66.3,65.0,965.0,220.0,280.0,200.0,140.0,130.0,150.0,0.0,80.0,0.0,100.0,0.0,0.0,20.887562599190144
993,LEE,55,9/16/2023,1800,  , EX,43.8,66.4,55.0,968.0,220.0,280.0,200.0,140.0,130.0,150.0,0.0,80.0,0.0,0.0,0.0,0.0,12.694986926756405
994,LEE,55,9/17/2023, 0000,  , EX,44.7,66.2,55.0,979.0,220.0,280.0,170.0,100.0,60.0,100.0,0.0,60.0,0.0,0.0,0.0,0.0,10.494583917341904
995,LEE,55,9/17/2023, 0600,  , EX,45.9,64.8,50.0,986.0,210.0,250.0,150.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,17.875548757499867
996,LEE,55,9/17/2023,1200,  , EX,47.3,63.0,40.0,989.0,210.0,250.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51051590646019
997,LEE,55,9/17/2023,1800,  , EX,48.6,60.1,40.0,989.0,210.0,250.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91211423628565
998,LEE,55,9/18/2023, 0000,  , EX,50.7,57.9,35.0,994.0,230.0,240.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.218086026671802
999,LEE,55,9/18/2023, 0600,  , EX,51.7,53.2,35.0,994.0,230.0,240.0,180.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.808129215604765
1000,LEE,55,9/18/2023,1200,  , EX,52.6,48.6,40.0,993.0,230.0,240.0,180.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.10879138281468
1001,LEE,55,9/18/2023,1800,  , EX,53.0,42.0,40.0,993.0,230.0,240.0,180.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.16532350216951
1002,MARGOT,46,9/7/2023,1200,  , TD,15.5,26.0,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1003,MARGOT,46,9/7/2023,1800,  , TS,16.0,27.3,35.0,1005.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.516131863922732
1004,MARGOT,46,9/8/2023, 0000,  , TS,16.5,28.6,35.0,1005.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.482697455065555
1005,MARGOT,46,9/8/2023, 0600,  , TS,17.1,30.1,35.0,1005.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.921608159570088
1006,MARGOT,46,9/8/2023,1200,  , TS,17.8,31.8,35.0,1005.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.340945230745287
1007,MARGOT,46,9/8/2023,1800,  , TS,18.5,33.6,35.0,1005.0,30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.282315636440348
1008,MARGOT,46,9/9/2023, 0000,  , TS,19.1,35.1,35.0,1005.0,30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75167395518829
1009,MARGOT,46,9/9/2023, 0600,  , TS,19.7,36.4,40.0,1004.0,40.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.720128072198577
1010,MARGOT,46,9/9/2023,1200,  , TS,20.2,37.5,40.0,1004.0,50.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22610904773871
1011,MARGOT,46,9/9/2023,1800,  , TS,20.7,38.3,40.0,1004.0,60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.376051244093626
1012,MARGOT,46,9/10/2023, 0000,  , TS,21.2,38.9,45.0,1003.0,70.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.648061604015313
1013,MARGOT,46,9/10/2023, 0600,  , TS,21.8,39.4,45.0,1002.0,70.0,50.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.742944899923453
1014,MARGOT,46,9/10/2023,1200,  , TS,22.5,39.8,45.0,1000.0,70.0,50.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.120338919758497
1015,MARGOT,46,9/10/2023,1800,  , TS,23.3,40.0,50.0,998.0,90.0,60.0,20.0,80.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,9.453684078907676
1016,MARGOT,46,9/11/2023, 0000,  , TS,24.0,40.0,55.0,996.0,110.0,70.0,40.0,90.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,8.060977683261022
1017,MARGOT,46,9/11/2023, 0600,  , TS,24.7,40.0,55.0,993.0,130.0,80.0,60.0,100.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,8.060977683260985
1018,MARGOT,46,9/11/2023,1200,  , TS,25.5,40.0,60.0,990.0,150.0,90.0,70.0,110.0,30.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,9.212545923726882
1019,MARGOT,46,9/11/2023,1800,  , HU,26.4,39.9,65.0,986.0,170.0,100.0,80.0,120.0,40.0,30.0,30.0,30.0,15.0,15.0,0.0,15.0,10.415709668270734
1020,MARGOT,46,9/12/2023, 0000,  , HU,27.5,39.6,70.0,981.0,190.0,110.0,90.0,130.0,50.0,40.0,40.0,40.0,15.0,15.0,0.0,15.0,13.036189411602455
1021,MARGOT,46,9/12/2023, 0600,  , HU,28.6,39.4,75.0,977.0,210.0,130.0,100.0,140.0,60.0,60.0,50.0,50.0,20.0,20.0,10.0,20.0,12.829282282808771
1022,MARGOT,46,9/12/2023,1200,  , HU,29.8,39.3,75.0,974.0,230.0,150.0,120.0,160.0,60.0,80.0,60.0,60.0,30.0,30.0,20.0,30.0,13.855330014400828
1023,MARGOT,46,9/12/2023,1800,  , HU,31.0,39.4,75.0,972.0,220.0,180.0,130.0,170.0,80.0,80.0,60.0,70.0,40.0,40.0,30.0,40.0,13.854465503064313
1024,MARGOT,46,9/13/2023, 0000,  , HU,32.1,39.6,75.0,970.0,200.0,200.0,140.0,180.0,90.0,80.0,60.0,80.0,50.0,40.0,30.0,50.0,12.818391489006958
1025,MARGOT,46,9/13/2023, 0600,  , HU,33.0,39.9,80.0,969.0,200.0,200.0,140.0,180.0,90.0,80.0,60.0,80.0,60.0,40.0,20.0,50.0,10.765430305646253
1026,MARGOT,46,9/13/2023,1200,  , HU,33.7,40.3,80.0,969.0,200.0,200.0,140.0,180.0,90.0,80.0,60.0,80.0,60.0,50.0,10.0,50.0,8.932193896237678
1027,MARGOT,46,9/13/2023,1800,  , HU,34.4,40.6,75.0,970.0,200.0,200.0,140.0,180.0,90.0,80.0,60.0,80.0,60.0,60.0,10.0,50.0,8.554087204416676
1028,MARGOT,46,9/14/2023, 0000,  , HU,35.1,40.7,75.0,972.0,190.0,200.0,140.0,170.0,90.0,80.0,60.0,80.0,60.0,60.0,10.0,50.0,8.116316608004883
1029,MARGOT,46,9/14/2023, 0600,  , HU,35.8,40.5,70.0,974.0,180.0,200.0,140.0,170.0,100.0,90.0,60.0,90.0,60.0,60.0,0.0,60.0,8.276431715047801
1030,MARGOT,46,9/14/2023,1200,  , HU,36.3,40.1,70.0,976.0,180.0,200.0,140.0,170.0,110.0,90.0,70.0,100.0,60.0,60.0,0.0,60.0,6.857264120152512
1031,MARGOT,46,9/14/2023,1800,  , HU,36.6,39.6,70.0,978.0,190.0,190.0,140.0,180.0,100.0,90.0,70.0,100.0,60.0,0.0,0.0,60.0,5.778001007324339
1032,MARGOT,46,9/15/2023, 0000,  , HU,36.7,39.1,65.0,980.0,200.0,180.0,140.0,190.0,100.0,90.0,70.0,100.0,60.0,0.0,0.0,60.0,4.760862109575304
1033,MARGOT,46,9/15/2023, 0600,  , TS,36.7,38.6,60.0,982.0,220.0,170.0,140.0,200.0,100.0,90.0,70.0,100.0,0.0,0.0,0.0,0.0,4.616491607595191
1034,MARGOT,46,9/15/2023,1200,  , TS,36.5,38.1,55.0,984.0,240.0,160.0,140.0,210.0,90.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,5.164474497443094
1035,MARGOT,46,9/15/2023,1800,  , TS,36.1,37.8,55.0,986.0,260.0,150.0,140.0,220.0,90.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,5.382348737883027
1036,MARGOT,46,9/16/2023, 0000,  , TS,35.7,37.8,55.0,988.0,280.0,140.0,140.0,220.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,4.606272961863367
1037,MARGOT,46,9/16/2023, 0600,  , TS,35.2,38.0,55.0,990.0,260.0,120.0,130.0,210.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,6.055803009856874
1038,MARGOT,46,9/16/2023,1200,  , TS,34.7,38.5,50.0,993.0,240.0,110.0,110.0,200.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,7.444819510278784
1039,MARGOT,46,9/16/2023,1800,  , TS,34.3,39.2,45.0,996.0,220.0,100.0,90.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.083939760577826
1040,MARGOT,46,9/17/2023, 0000,  , LO,34.0,40.1,40.0,999.0,160.0,90.0,70.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24660411702342
1041,MARGOT,46,9/17/2023, 0600,  , LO,34.0,41.1,35.0,1001.0,120.0,90.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.546895495794061
1042,MARGOT,46,9/17/2023,1200,  , LO,34.3,42.0,35.0,1003.0,90.0,90.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.246604117023475
1043,MARGOT,46,9/17/2023,1800,  , LO,34.7,43.0,35.0,1005.0,90.0,90.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.549092807643982
1044,MARGOT,46,9/18/2023, 0000,  , LO,35.3,43.6,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.931578751227926
1045,MARGOT,46,9/18/2023, 0600,  , LO,36.0,43.8,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.275373334775585
1046,MARGOT,46,9/18/2023,1200,  , LO,36.8,43.6,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.397199347516809
1047,MARGOT,46,9/18/2023,1800,  , LO,37.8,42.7,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.162466830595717
1048,NIGEL,46,9/15/2023, 0600,  , TD,13.6,42.2,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1049,NIGEL,46,9/15/2023,1200,  , TD,14.3,43.2,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.779742463023332
1050,NIGEL,46,9/15/2023,1800,  , TD,15.2,44.0,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666831704723819
1051,NIGEL,46,9/16/2023, 0000,  , TD,16.1,44.8,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64212813980968
1052,NIGEL,46,9/16/2023, 0600,  , TD,17.4,45.4,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.367188752677887
1053,NIGEL,46,9/16/2023,1200,  , TD,18.7,46.0,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.348292716255425
1054,NIGEL,46,9/16/2023,1800,  , TD,20.1,46.7,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.824801294358966
1055,NIGEL,46,9/17/2023, 0000,  , TS,21.4,47.6,35.0,1005.0,80.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.833631212034003
1056,NIGEL,46,9/17/2023, 0600,  , TS,22.5,48.3,45.0,1001.0,120.0,60.0,40.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70907013259093
1057,NIGEL,46,9/17/2023,1200,  , TS,23.5,48.8,50.0,997.0,120.0,60.0,40.0,90.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.676793587852343
1058,NIGEL,46,9/17/2023,1800,  , TS,24.5,49.4,55.0,994.0,120.0,60.0,40.0,90.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.132073891293487
1059,NIGEL,46,9/18/2023, 0000,  , TS,25.3,50.0,60.0,992.0,130.0,90.0,50.0,110.0,40.0,30.0,0.0,40.0,0.0,0.0,0.0,0.0,11.142123355719
1060,NIGEL,46,9/18/2023, 0600,  , HU,26.0,50.6,65.0,987.0,140.0,90.0,50.0,120.0,50.0,40.0,20.0,40.0,20.0,20.0,0.0,0.0,10.18690193009987
1061,NIGEL,46,9/18/2023,1200,  , HU,26.8,51.1,65.0,987.0,140.0,110.0,50.0,120.0,50.0,40.0,20.0,40.0,20.0,20.0,0.0,0.0,10.557871106950481
1062,NIGEL,46,9/18/2023,1800,  , HU,27.5,51.7,70.0,982.0,140.0,120.0,80.0,130.0,50.0,50.0,30.0,50.0,20.0,20.0,0.0,0.0,10.137925253994528
1063,NIGEL,46,9/19/2023, 0000,  , HU,28.2,52.4,75.0,979.0,150.0,120.0,80.0,130.0,80.0,60.0,50.0,70.0,40.0,40.0,30.0,40.0,10.759950010182832
1064,NIGEL,46,9/19/2023, 0600,  , HU,29.0,53.2,75.0,979.0,150.0,120.0,80.0,130.0,80.0,60.0,50.0,70.0,40.0,40.0,30.0,40.0,12.259360043311188
1065,NIGEL,46,9/19/2023,1200,  , HU,29.9,54.0,80.0,975.0,150.0,120.0,80.0,130.0,80.0,60.0,50.0,70.0,40.0,40.0,30.0,40.0,13.105986141381942
1066,NIGEL,46,9/19/2023,1800,  , HU,31.1,54.7,85.0,972.0,150.0,140.0,100.0,130.0,90.0,80.0,60.0,70.0,50.0,40.0,35.0,40.0,15.465994700662918
1067,NIGEL,46,9/20/2023, 0000,  , HU,32.4,55.0,85.0,971.0,150.0,140.0,100.0,130.0,90.0,80.0,60.0,70.0,50.0,40.0,35.0,40.0,15.255879655030919
1068,NIGEL,46,9/20/2023, 0600,  , HU,33.7,55.2,85.0,971.0,140.0,130.0,100.0,130.0,90.0,80.0,60.0,70.0,50.0,40.0,35.0,40.0,15.094332367065688
1069,NIGEL,46,9/20/2023,1200,  , HU,35.2,54.7,80.0,972.0,140.0,130.0,100.0,130.0,90.0,80.0,60.0,70.0,50.0,40.0,35.0,40.0,17.914108227367517
1070,NIGEL,46,9/20/2023,1800,  , HU,36.7,53.6,80.0,972.0,140.0,130.0,100.0,130.0,90.0,80.0,60.0,70.0,50.0,40.0,35.0,40.0,20.087635322215974
1071,NIGEL,46,9/21/2023, 0000,  , HU,38.3,51.6,80.0,973.0,140.0,130.0,100.0,130.0,90.0,80.0,60.0,70.0,50.0,40.0,35.0,40.0,25.947596789021024
1072,NIGEL,46,9/21/2023, 0600,  , HU,40.0,49.2,75.0,975.0,130.0,130.0,110.0,130.0,80.0,80.0,60.0,70.0,50.0,40.0,30.0,40.0,29.025610487025485
1073,NIGEL,46,9/21/2023,1200,  , HU,41.3,46.3,75.0,975.0,130.0,150.0,110.0,130.0,80.0,80.0,60.0,70.0,50.0,40.0,30.0,40.0,29.42689749971934
1074,NIGEL,46,9/21/2023,1800,  , HU,42.8,42.8,70.0,975.0,160.0,180.0,180.0,110.0,100.0,110.0,80.0,60.0,60.0,60.0,40.0,30.0,34.551527329584935
1075,NIGEL,46,9/22/2023, 0000,  , HU,44.3,38.7,65.0,975.0,180.0,200.0,180.0,110.0,100.0,110.0,80.0,60.0,60.0,60.0,40.0,30.0,38.32590199217782
1076,NIGEL,46,9/22/2023, 0600,  , EX,45.4,34.3,60.0,974.0,180.0,200.0,190.0,110.0,90.0,110.0,80.0,60.0,0.0,0.0,0.0,0.0,38.08387634140211
1077,NIGEL,46,9/22/2023,1200,  , EX,47.2,30.2,55.0,972.0,180.0,200.0,190.0,100.0,90.0,110.0,80.0,40.0,0.0,0.0,0.0,0.0,38.64040228520371
1078,NIGEL,46,9/22/2023,1800,  , EX,48.9,26.8,55.0,971.0,100.0,200.0,190.0,0.0,30.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,32.679325265218544
1079,NIGEL,46,9/23/2023, 0000,  , EX,50.9,24.0,55.0,969.0,100.0,200.0,190.0,0.0,30.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,31.008361365621138
1080,NIGEL,46,9/23/2023, 0600,  , EX,53.3,22.2,55.0,967.0,270.0,330.0,180.0,100.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.427291257112547
1081,NIGEL,46,9/23/2023,1200,  , EX,55.6,22.7,55.0,964.0,330.0,480.0,120.0,150.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.69660050308354
1082,NIGEL,46,9/23/2023,1800,  , EX,57.7,23.2,55.0,961.0,360.0,120.0,120.0,210.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.389033907325285
1083,NIGEL,46,9/24/2023, 0000,  , EX,58.3,25.6,50.0,958.0,420.0,120.0,150.0,270.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,16.192509998593003
1084,NIGEL,46,9/24/2023, 0600,  , EX,57.4,27.4,50.0,958.0,420.0,120.0,150.0,270.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,15.134498752768275
1085,NIGEL,46,9/24/2023,1200,  , EX,56.1,26.7,45.0,961.0,570.0,510.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.608974483570519
1086,NIGEL,46,9/24/2023,1800,  , EX,56.4,23.5,45.0,964.0,540.0,390.0,360.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.760310125625704
1087,NIGEL,46,9/25/2023, 0000,  , EX,58.0,20.9,40.0,969.0,420.0,360.0,420.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.543284118143728
1088,NIGEL,46,9/25/2023, 0600,  , EX,60.1,18.6,40.0,971.0,420.0,360.0,420.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.751533089689747
1089,NIGEL,46,9/25/2023,1200,  , EX,61.0,18.5,40.0,972.0,420.0,360.0,420.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.379564469602064
1090,NIGEL,46,9/25/2023,1800,  , EX,61.5,19.4,40.0,974.0,420.0,360.0,420.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.615842855755479
1091,NIGEL,46,9/26/2023, 0000,  , EX,61.5,20.9,40.0,976.0,420.0,360.0,420.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24203131930105
1092,NIGEL,46,9/26/2023, 0600,  , EX,61.5,22.5,40.0,977.0,420.0,360.0,420.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.791473357203234
1093,NIGEL,46,9/26/2023,1200,  , EX,61.5,23.3,40.0,977.0,420.0,360.0,420.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.395819413712088
1094,OPHELIA,15,9/21/2023,1200,  , EX,28.5,76.0,30.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1095,OPHELIA,15,9/21/2023,1800,  , EX,29.0,75.6,30.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.032890079700258
1096,OPHELIA,15,9/22/2023, 0000,  , EX,29.5,75.3,35.0,1008.0,210.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49908585829244
1097,OPHELIA,15,9/22/2023, 0600,  , EX,30.3,75.1,40.0,1002.0,210.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.426410248904753
1098,OPHELIA,15,9/22/2023,1200,  , EX,31.6,75.5,50.0,996.0,240.0,0.0,60.0,180.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,15.482792505094801
1099,OPHELIA,15,9/22/2023,1800,  , TS,32.7,76.1,60.0,989.0,270.0,70.0,70.0,160.0,0.0,0.0,40.0,80.0,0.0,0.0,0.0,0.0,13.952714861063868
1100,OPHELIA,15,9/23/2023, 0000,  , TS,33.3,76.6,60.0,983.0,270.0,90.0,120.0,120.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,8.429590502024189
1101,OPHELIA,15,9/23/2023, 0600,  , TS,33.8,77.1,60.0,981.0,270.0,90.0,120.0,90.0,40.0,40.0,50.0,60.0,0.0,0.0,0.0,0.0,7.495263909540873
1102,OPHELIA,15,9/23/2023,1200,  , TS,35.1,77.1,50.0,982.0,270.0,120.0,80.0,60.0,40.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,14.970387126056258
1103,OPHELIA,15,9/23/2023,1800,  , TS,36.3,77.5,40.0,997.0,270.0,120.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.316113545119622
1104,OPHELIA,15,9/24/2023, 0000,  , EX,36.8,77.6,30.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.831683034331276
1105,OPHELIA,15,9/24/2023, 0600,  , EX,37.2,77.6,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.606272961863441
1106,OPHELIA,15,9/24/2023,1200,  , EX,37.9,77.4,20.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.265194263744483
1107,OPHELIA,15,9/24/2023,1800,  , EX,38.9,76.9,20.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.368144404819724
1108,PHILIPPE,54,9/23/2023, 0600,  , TD,15.5,36.6,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1109,PHILIPPE,54,9/23/2023,1200,  , TD,15.6,38.0,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.574442850468122
1110,PHILIPPE,54,9/23/2023,1800,  , TS,15.7,39.1,35.0,1005.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.251867466485324
1111,PHILIPPE,54,9/24/2023, 0000,  , TS,15.8,39.8,40.0,1003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.843323437041742
1112,PHILIPPE,54,9/24/2023, 0600,  , TS,16.0,40.5,45.0,1001.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.087442636883132
1113,PHILIPPE,54,9/24/2023,1200,  , TS,16.3,41.3,45.0,1000.0,100.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.499435410388617
1114,PHILIPPE,54,9/24/2023,1800,  , TS,16.6,42.0,45.0,1000.0,100.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.467786881170385
1115,PHILIPPE,54,9/25/2023, 0000,  , TS,16.9,42.9,45.0,1000.0,100.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.508464538515593
1116,PHILIPPE,54,9/25/2023, 0600,  , TS,17.1,43.8,50.0,998.0,100.0,70.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.175315566150173
1117,PHILIPPE,54,9/25/2023,1200,  , TS,17.1,44.8,50.0,998.0,100.0,70.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.006596724237495
1118,PHILIPPE,54,9/25/2023,1800,  , TS,17.1,46.2,45.0,1000.0,110.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.409219179188932
1119,PHILIPPE,54,9/26/2023, 0000,  , TS,17.4,47.3,45.0,1001.0,130.0,150.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.581061492814731
